productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extSubType,extOracleText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extP,extT,extFlavorText
15125,Fists of the Anvil,Fists of the Anvil,https://tcgplayer-cdn.tcgplayer.com/product/15125_200w.jpg,1,1,https://cpt.tcgcsv.com/w38,2024-07-09T14:45:18.267,1,C,201,Instant,Target creature gets +4/+0 until end of turn.,0.06,0.25,1.75,0.12,,Normal,,,"<em>Gron's mind reeled with possibilities, most of which are best left unmentioned.</em>"
15125,Fists of the Anvil,Fists of the Anvil,https://tcgplayer-cdn.tcgplayer.com/product/15125_200w.jpg,1,1,https://cpt.tcgcsv.com/w38,2024-07-09T14:45:18.267,1,C,201,Instant,Target creature gets +4/+0 until end of turn.,0.49,0.94,2.19,0.52,,Foil,,,"<em>Gron's mind reeled with possibilities, most of which are best left unmentioned.</em>"
15126,Flamewave Invoker,Flamewave Invoker,https://tcgplayer-cdn.tcgplayer.com/product/15126_200w.jpg,1,1,https://cpt.tcgcsv.com/x38,2024-07-09T14:47:41.787,1,U,202,Creature — Goblin Mutant,7R: Flamewave Invoker deals 5 damage to target player.,0.08,0.29,1.46,0.11,,Normal,2,2,<em>Inside even the humblest goblin lurks the potential for far greater things—and far worse.</em>
15126,Flamewave Invoker,Flamewave Invoker,https://tcgplayer-cdn.tcgplayer.com/product/15126_200w.jpg,1,1,https://cpt.tcgcsv.com/x38,2024-07-09T14:47:41.787,1,U,202,Creature — Goblin Mutant,7R: Flamewave Invoker deals 5 damage to target player.,0.25,0.5,4.35,0.5,,Foil,2,2,<em>Inside even the humblest goblin lurks the potential for far greater things—and far worse.</em>
15127,Flashfreeze,Flashfreeze,https://tcgplayer-cdn.tcgplayer.com/product/15127_200w.jpg,1,1,https://cpt.tcgcsv.com/z38,2024-07-09T14:48:02.2,1,U,84,Instant,Counter target red or green spell.,0.04,0.3,4.99,0.39,0.09,Normal,,,"<em>“Nature? Fire? Bah! Both are chaotic and difficult to control. Ice is structured, latticed, light as a feather, massive as a glacier. In ice, there is power!”
<br>
—Heidar, Rimewind master</em>"
15127,Flashfreeze,Flashfreeze,https://tcgplayer-cdn.tcgplayer.com/product/15127_200w.jpg,1,1,https://cpt.tcgcsv.com/z38,2024-07-09T14:48:02.2,1,U,84,Instant,Counter target red or green spell.,0.4,0.68,5.23,0.52,0.27,Foil,,,"<em>“Nature? Fire? Bah! Both are chaotic and difficult to control. Ice is structured, latticed, light as a feather, massive as a glacier. In ice, there is power!”
<br>
—Heidar, Rimewind master</em>"
15128,Flowstone Slide,Flowstone Slide,https://tcgplayer-cdn.tcgplayer.com/product/15128_200w.jpg,1,1,https://cpt.tcgcsv.com/B38,2024-07-09T14:49:16.97,1,R,203,Sorcery,All creatures get +X/-X until end of turn.,0.05,0.45,1.99,0.24,0.18,Normal,,,"<em>“Like an avalanche. With teeth. That will chase you. Uphill.”
<br>
—Flint Foot, viashino runner</em>"
15128,Flowstone Slide,Flowstone Slide,https://tcgplayer-cdn.tcgplayer.com/product/15128_200w.jpg,1,1,https://cpt.tcgcsv.com/B38,2024-07-09T14:49:16.97,1,R,203,Sorcery,All creatures get +X/-X until end of turn.,0.76,1.12,3.83,0.75,,Foil,,,"<em>“Like an avalanche. With teeth. That will chase you. Uphill.”
<br>
—Flint Foot, viashino runner</em>"
15129,Fog Elemental,Fog Elemental,https://tcgplayer-cdn.tcgplayer.com/product/15129_200w.jpg,1,1,https://cpt.tcgcsv.com/C38,2024-07-09T14:49:42.103,1,U,85,Creature — Elemental,"Flying <em>(This creature can't be blocked except by creatures with flying or reach.)</em>
<br>When Fog Elemental attacks or blocks, sacrifice it at end of combat.",0.04,0.25,3.13,0.1,,Normal,4,4,"<em>“It’s the perfect sentry. Those who should pass can go right through it.”
<br>
—Teferi</em>"
15129,Fog Elemental,Fog Elemental,https://tcgplayer-cdn.tcgplayer.com/product/15129_200w.jpg,1,1,https://cpt.tcgcsv.com/C38,2024-07-09T14:49:42.103,1,U,85,Creature — Elemental,"Flying <em>(This creature can't be blocked except by creatures with flying or reach.)</em>
<br>When Fog Elemental attacks or blocks, sacrifice it at end of combat.",0.47,0.69,1.1,0.69,,Foil,4,4,"<em>“It’s the perfect sentry. Those who should pass can go right through it.”
<br>
—Teferi</em>"
15130,Forbidding Watchtower,Forbidding Watchtower,https://tcgplayer-cdn.tcgplayer.com/product/15130_200w.jpg,1,1,https://cpt.tcgcsv.com/D38,2024-07-09T14:50:06.05,1,U,352,Land,"Forbidding Watchtower comes into play tapped.
<br>
T: Add W to your pool.
<br>
1W: Forbidding Watchtower becomes a 1/5 white Soldier creature until end of turn. It's still a land.",0.23,0.49,14.77,0.27,,Normal,,,
15130,Forbidding Watchtower,Forbidding Watchtower,https://tcgplayer-cdn.tcgplayer.com/product/15130_200w.jpg,1,1,https://cpt.tcgcsv.com/D38,2024-07-09T14:50:06.05,1,U,352,Land,"Forbidding Watchtower comes into play tapped.
<br>
T: Add W to your pool.
<br>
1W: Forbidding Watchtower becomes a 1/5 white Soldier creature until end of turn. It's still a land.",4.33,5.76,12.0,6.44,,Foil,,,
15131,Forest (380),Forest 380,https://tcgplayer-cdn.tcgplayer.com/product/15131_200w.jpg,1,1,https://cpt.tcgcsv.com/F38,2024-07-09T14:51:53.783,1,L,380,Basic Land — Forest,,0.05,0.25,4.99,0.21,0.15,Normal,,,
15131,Forest (380),Forest 380,https://tcgplayer-cdn.tcgplayer.com/product/15131_200w.jpg,1,1,https://cpt.tcgcsv.com/F38,2024-07-09T14:51:53.783,1,L,380,Basic Land — Forest,,0.27,0.75,1.34,,,Foil,,,
15132,Forest (381),Forest 381,https://tcgplayer-cdn.tcgplayer.com/product/15132_200w.jpg,1,1,https://cpt.tcgcsv.com/G38,2024-07-09T14:52:04.807,1,L,381,Basic Land — Forest,,0.18,0.42,1.7,0.46,,Normal,,,
15132,Forest (381),Forest 381,https://tcgplayer-cdn.tcgplayer.com/product/15132_200w.jpg,1,1,https://cpt.tcgcsv.com/G38,2024-07-09T14:52:04.807,1,L,381,Basic Land — Forest,,1.2,2.99,4.91,2.87,3.25,Foil,,,
15133,Forest (382),Forest 382,https://tcgplayer-cdn.tcgplayer.com/product/15133_200w.jpg,1,1,https://cpt.tcgcsv.com/H38,2024-07-09T14:52:19.65,1,L,382,Basic Land — Forest,,0.11,0.29,4.99,0.27,0.19,Normal,,,
15133,Forest (382),Forest 382,https://tcgplayer-cdn.tcgplayer.com/product/15133_200w.jpg,1,1,https://cpt.tcgcsv.com/H38,2024-07-09T14:52:19.65,1,L,382,Basic Land — Forest,,0.6,0.92,1.5,0.69,,Foil,,,
15134,Forest (383),Forest 383,https://tcgplayer-cdn.tcgplayer.com/product/15134_200w.jpg,1,1,https://cpt.tcgcsv.com/J38,2024-07-26T14:44:50.203,1,L,383,Basic Land — Forest,,0.09,0.26,4.99,0.32,,Normal,,,
15134,Forest (383),Forest 383,https://tcgplayer-cdn.tcgplayer.com/product/15134_200w.jpg,1,1,https://cpt.tcgcsv.com/J38,2024-07-26T14:44:50.203,1,L,383,Basic Land — Forest,,0.41,0.86,2.99,0.78,0.82,Foil,,,
15135,Fountain of Youth,Fountain of Youth,https://tcgplayer-cdn.tcgplayer.com/product/15135_200w.jpg,1,1,https://cpt.tcgcsv.com/K38,2024-07-09T14:52:58.373,1,U,323,Artifact,"2, T: You gain 1 life.",0.07,0.29,5.85,0.22,,Normal,,,<em>Some say the fountain's waters are the first rains that fell over Dominaria.</em>
15135,Fountain of Youth,Fountain of Youth,https://tcgplayer-cdn.tcgplayer.com/product/15135_200w.jpg,1,1,https://cpt.tcgcsv.com/K38,2024-07-09T14:52:58.373,1,U,323,Artifact,"2, T: You gain 1 life.",1.99,5.02,6.0,3.33,,Foil,,,<em>Some say the fountain's waters are the first rains that fell over Dominaria.</em>
15136,Fugitive Wizard,Fugitive Wizard,https://tcgplayer-cdn.tcgplayer.com/product/15136_200w.jpg,1,1,https://cpt.tcgcsv.com/L38,2024-10-11T17:45:01.08,1,C,86,Creature — Human Wizard,,0.01,0.22,4.99,0.13,0.04,Normal,1,1,"<em>""The law has its place—as a footnote in my spellbook.""
<br>
—Siyani, fugitive mage</em>"
15136,Fugitive Wizard,Fugitive Wizard,https://tcgplayer-cdn.tcgplayer.com/product/15136_200w.jpg,1,1,https://cpt.tcgcsv.com/L38,2024-10-11T17:45:01.08,1,C,86,Creature — Human Wizard,,0.22,0.38,9.99,,0.2,Foil,1,1,"<em>""The law has its place—as a footnote in my spellbook.""
<br>
—Siyani, fugitive mage</em>"
15137,Furnace of Rath,Furnace of Rath,https://tcgplayer-cdn.tcgplayer.com/product/15137_200w.jpg,1,1,https://cpt.tcgcsv.com/M38,2024-07-09T14:55:04.717,1,R,204,Enchantment,"If a source would deal damage to a creature or player, it deals double that damage to that creature or player instead.",4.99,6.99,19.77,5.25,,Normal,,,<em>The furnace awaits the next master who would stoke the fires of apocalypse.</em>
15137,Furnace of Rath,Furnace of Rath,https://tcgplayer-cdn.tcgplayer.com/product/15137_200w.jpg,1,1,https://cpt.tcgcsv.com/M38,2024-07-09T14:55:04.717,1,R,204,Enchantment,"If a source would deal damage to a creature or player, it deals double that damage to that creature or player instead.",26.33,31.96,41.6,25.64,,Foil,,,<em>The furnace awaits the next master who would stoke the fires of apocalypse.</em>
15138,Furnace Whelp,Furnace Whelp,https://tcgplayer-cdn.tcgplayer.com/product/15138_200w.jpg,1,1,https://cpt.tcgcsv.com/N38,2024-07-09T14:56:17.01,1,U,205,Creature — Dragon,"Flying <em>(This creature can't be blocked except by creatures with flying or reach.)</em>
<br>
R: Furnace Whelp gets +1/+0 until end of turn.",0.04,0.25,1.7,0.1,0.11,Normal,2,2,"<em>Baby dragons can't figure out humans—if they didn't want to be killed, why were they made of meat and treasure?</em>"
15138,Furnace Whelp,Furnace Whelp,https://tcgplayer-cdn.tcgplayer.com/product/15138_200w.jpg,1,1,https://cpt.tcgcsv.com/N38,2024-07-09T14:56:17.01,1,U,205,Creature — Dragon,"Flying <em>(This creature can't be blocked except by creatures with flying or reach.)</em>
<br>
R: Furnace Whelp gets +1/+0 until end of turn.",0.34,0.68,6.55,0.38,0.37,Foil,2,2,"<em>Baby dragons can't figure out humans—if they didn't want to be killed, why were they made of meat and treasure?</em>"
15139,Gaea's Herald,Gaeas Herald,https://tcgplayer-cdn.tcgplayer.com/product/15139_200w.jpg,1,1,https://cpt.tcgcsv.com/P38,2024-07-09T14:56:39.773,1,R,265,Creature — Elf,Creature spells can't be countered.,1.0,2.33,9.99,2.33,,Normal,1,1,"<em>“Gaea sings with the voice of nature rampant: a thousand howls, chitters, and cries, and none of them can be ignored.”</em>"
15139,Gaea's Herald,Gaeas Herald,https://tcgplayer-cdn.tcgplayer.com/product/15139_200w.jpg,1,1,https://cpt.tcgcsv.com/P38,2024-07-09T14:56:39.773,1,R,265,Creature — Elf,Creature spells can't be countered.,17.85,21.54,25.0,19.94,17.85,Foil,1,1,"<em>“Gaea sings with the voice of nature rampant: a thousand howls, chitters, and cries, and none of them can be ignored.”</em>"
15140,Ghitu Encampment,Ghitu Encampment,https://tcgplayer-cdn.tcgplayer.com/product/15140_200w.jpg,1,1,https://cpt.tcgcsv.com/Q38,2024-07-26T14:44:50.31,1,U,353,Land,"Ghitu Encampment comes into play tapped.
<br>
T: Add R to your pool.
<br>
1R: Ghitu Encampment becomes a 2/1 red Warrior creature with first strike until end of turn. It's still a land. <em>(It deals combat damage before creatures without first strike.)</em>",0.14,0.35,3.99,0.24,0.29,Normal,,,
15140,Ghitu Encampment,Ghitu Encampment,https://tcgplayer-cdn.tcgplayer.com/product/15140_200w.jpg,1,1,https://cpt.tcgcsv.com/Q38,2024-07-26T14:44:50.31,1,U,353,Land,"Ghitu Encampment comes into play tapped.
<br>
T: Add R to your pool.
<br>
1R: Ghitu Encampment becomes a 2/1 red Warrior creature with first strike until end of turn. It's still a land. <em>(It deals combat damage before creatures without first strike.)</em>",0.88,1.32,2.74,1.13,,Foil,,,
15141,Ghost Warden,Ghost Warden,https://tcgplayer-cdn.tcgplayer.com/product/15141_200w.jpg,1,1,https://cpt.tcgcsv.com/R38,2024-07-09T16:41:04.633,1,C,16,Creature — Spirit,T: Target creature gets +1/+1 until end of turn.,0.01,0.25,3.13,0.34,,Normal,1,1,"<em>""I thought of fate as an iron lattice, intricate but rigidly unchangeable. That was until some force bent fate's bars to spare my life.""
<br>
—Ilromov, traveling storyteller</em>"
15141,Ghost Warden,Ghost Warden,https://tcgplayer-cdn.tcgplayer.com/product/15141_200w.jpg,1,1,https://cpt.tcgcsv.com/R38,2024-07-09T16:41:04.633,1,C,16,Creature — Spirit,T: Target creature gets +1/+1 until end of turn.,0.27,0.49,3.48,0.33,0.43,Foil,1,1,"<em>""I thought of fate as an iron lattice, intricate but rigidly unchangeable. That was until some force bent fate's bars to spare my life.""
<br>
—Ilromov, traveling storyteller</em>"
15142,Giant Growth,Giant Growth,https://tcgplayer-cdn.tcgplayer.com/product/15142_200w.jpg,1,1,https://cpt.tcgcsv.com/S38,2021-08-06T18:48:53.053,1,C,266,Instant,Target creature gets +3/+3 until end of turn.,0.02,0.2,1.33,0.09,,Normal,,,
15142,Giant Growth,Giant Growth,https://tcgplayer-cdn.tcgplayer.com/product/15142_200w.jpg,1,1,https://cpt.tcgcsv.com/S38,2021-08-06T18:48:53.053,1,C,266,Instant,Target creature gets +3/+3 until end of turn.,0.45,0.66,2.32,0.64,,Foil,,,
15143,Giant Spider,Giant Spider,https://tcgplayer-cdn.tcgplayer.com/product/15143_200w.jpg,1,1,https://cpt.tcgcsv.com/T38,2024-07-09T16:42:08.943,1,C,267,Creature — Spider,Reach <em>(This creature can block creatures with flying.)</em>,0.01,0.2,3.13,0.08,,Normal,2,4,"<em>""When I trained under Multani, he bade me to sit for hours watching Yavimaya's spiders. From them I learned stealth, patience, and the best way to snare a wind drake.""
<br>
—Mirri of the</em> Weatherlight"
15143,Giant Spider,Giant Spider,https://tcgplayer-cdn.tcgplayer.com/product/15143_200w.jpg,1,1,https://cpt.tcgcsv.com/T38,2024-07-09T16:42:08.943,1,C,267,Creature — Spider,Reach <em>(This creature can block creatures with flying.)</em>,0.23,0.42,0.99,0.41,0.24,Foil,2,4,"<em>""When I trained under Multani, he bade me to sit for hours watching Yavimaya's spiders. From them I learned stealth, patience, and the best way to snare a wind drake.""
<br>
—Mirri of the</em> Weatherlight"
15144,Glorious Anthem,Glorious Anthem,https://tcgplayer-cdn.tcgplayer.com/product/15144_200w.jpg,1,1,https://cpt.tcgcsv.com/V38,2019-12-31T15:19:20.867,1,R,17,Enchantment,Creatures you control get +1/+1.,0.4,0.68,12.99,0.44,0.47,Normal,,,"<em>Once heard, the battle song of an angel becomes part of the listener forever.</em>"
15144,Glorious Anthem,Glorious Anthem,https://tcgplayer-cdn.tcgplayer.com/product/15144_200w.jpg,1,1,https://cpt.tcgcsv.com/V38,2019-12-31T15:19:20.867,1,R,17,Enchantment,Creatures you control get +1/+1.,1.25,6.99,10.5,6.99,,Foil,,,"<em>Once heard, the battle song of an angel becomes part of the listener forever.</em>"
15145,Goblin Elite Infantry,Goblin Elite Infantry,https://tcgplayer-cdn.tcgplayer.com/product/15145_200w.jpg,1,1,https://cpt.tcgcsv.com/W38,2024-07-09T16:48:37.53,1,C,206,Creature — Goblin Warrior,"Whenever Goblin Elite Infantry blocks or becomes blocked, it gets -1/-1 until end of turn.",0.02,0.24,4.77,0.08,0.01,Normal,2,2,<em>They talk a good fight.</em>
15145,Goblin Elite Infantry,Goblin Elite Infantry,https://tcgplayer-cdn.tcgplayer.com/product/15145_200w.jpg,1,1,https://cpt.tcgcsv.com/W38,2024-07-09T16:48:37.53,1,C,206,Creature — Goblin Warrior,"Whenever Goblin Elite Infantry blocks or becomes blocked, it gets -1/-1 until end of turn.",0.22,0.5,1.0,0.52,0.31,Foil,2,2,<em>They talk a good fight.</em>
15146,Goblin King,Goblin King,https://tcgplayer-cdn.tcgplayer.com/product/15146_200w.jpg,1,1,https://cpt.tcgcsv.com/X38,2024-07-09T16:51:56.153,1,R,207,Creature — Goblin,Other Goblin creatures get +1/+1 and have mountainwalk. <em>(They're unblockable as long as defending player controls a Mountain.)</em>,11.2,18.7,71.86,22.61,12.32,Normal,2,2,"<em>To be king, Numsgil did in Blog, who did in Unkful, who did in Viddle, who did in Loll, who did in Alrok. . . .</em>"
15146,Goblin King,Goblin King,https://tcgplayer-cdn.tcgplayer.com/product/15146_200w.jpg,1,1,https://cpt.tcgcsv.com/X38,2024-07-09T16:51:56.153,1,R,207,Creature — Goblin,Other Goblin creatures get +1/+1 and have mountainwalk. <em>(They're unblockable as long as defending player controls a Mountain.)</em>,16.11,27.52,38.92,36.15,,Foil,2,2,"<em>To be king, Numsgil did in Blog, who did in Unkful, who did in Viddle, who did in Loll, who did in Alrok. . . .</em>"
15147,Goblin Lore,Goblin Lore,https://tcgplayer-cdn.tcgplayer.com/product/15147_200w.jpg,1,1,https://cpt.tcgcsv.com/Z38,2024-09-20T11:25:03.28,1,U,208,Sorcery,"Draw four cards, then discard three cards at random.",5.5,7.63,19.95,6.68,,Normal,,,"<em>“Now listen closely, my young gob. There are many ways to eat pimple bugs, but I say the best way is all smashed together between two slug chips.”</em>"
15147,Goblin Lore,Goblin Lore,https://tcgplayer-cdn.tcgplayer.com/product/15147_200w.jpg,1,1,https://cpt.tcgcsv.com/Z38,2024-09-20T11:25:03.28,1,U,208,Sorcery,"Draw four cards, then discard three cards at random.",77.31,80.0,107.97,29.0,,Foil,,,"<em>“Now listen closely, my young gob. There are many ways to eat pimple bugs, but I say the best way is all smashed together between two slug chips.”</em>"
15148,Goblin Piker,Goblin Piker,https://tcgplayer-cdn.tcgplayer.com/product/15148_200w.jpg,1,1,https://cpt.tcgcsv.com/-38,2024-07-09T16:54:53.843,1,C,209,Creature — Goblin Warrior,,0.01,0.2,3.13,0.03,0.09,Normal,2,1,"<em>Once he'd worked out which end of the thing was sharp, he was promoted to guard duty.</em>"
15148,Goblin Piker,Goblin Piker,https://tcgplayer-cdn.tcgplayer.com/product/15148_200w.jpg,1,1,https://cpt.tcgcsv.com/-38,2024-07-09T16:54:53.843,1,C,209,Creature — Goblin Warrior,,0.25,0.43,0.99,0.5,0.33,Foil,2,1,"<em>Once he'd worked out which end of the thing was sharp, he was promoted to guard duty.</em>"
15149,Goblin Sky Raider,Goblin Sky Raider,https://tcgplayer-cdn.tcgplayer.com/product/15149_200w.jpg,1,1,https://cpt.tcgcsv.com/_38,2024-07-09T16:55:07.2,1,C,210,Creature — Goblin Warrior,Flying <em>(This creature can't be blocked except by creatures with flying or reach.)</em>,0.01,0.25,1.75,0.14,0.05,Normal,1,2,"<em>The goblin word for ""flying"" is more accurately translated as ""falling slowly.""</em>"
15149,Goblin Sky Raider,Goblin Sky Raider,https://tcgplayer-cdn.tcgplayer.com/product/15149_200w.jpg,1,1,https://cpt.tcgcsv.com/_38,2024-07-09T16:55:07.2,1,C,210,Creature — Goblin Warrior,Flying <em>(This creature can't be blocked except by creatures with flying or reach.)</em>,0.23,0.4,1.83,,,Foil,1,2,"<em>The goblin word for ""flying"" is more accurately translated as ""falling slowly.""</em>"
15150,Grave Pact,Grave Pact,https://tcgplayer-cdn.tcgplayer.com/product/15150_200w.jpg,1,1,https://cpt.tcgcsv.com/058,2024-07-09T16:56:41.743,1,R,144,Enchantment,"Whenever a creature you control is put into a graveyard from play, each other player sacrifices a creature.",16.89,18.7,38.01,17.11,38.01,Normal,,,"<em>“The bonds of loyalty can tie one to the grave.”
<br>
—Crovax, ascendant evincar</em>"
15150,Grave Pact,Grave Pact,https://tcgplayer-cdn.tcgplayer.com/product/15150_200w.jpg,1,1,https://cpt.tcgcsv.com/058,2024-07-09T16:56:41.743,1,R,144,Enchantment,"Whenever a creature you control is put into a graveyard from play, each other player sacrifices a creature.",40.96,49.98,150.0,40.99,40.36,Foil,,,"<em>“The bonds of loyalty can tie one to the grave.”
<br>
—Crovax, ascendant evincar</em>"
15151,Graveborn Muse,Graveborn Muse,https://tcgplayer-cdn.tcgplayer.com/product/15151_200w.jpg,1,1,https://cpt.tcgcsv.com/258,2024-12-02T11:33:36.78,1,R,145,Creature — Zombie Spirit,"At the beginning of your upkeep, you draw X cards and you lose X life, where X is the number of Zombies you control.",11.45,17.49,38.07,8.53,,Normal,3,3,"<em>“Her voice is damnation, unyielding and certain.”
<br>
—Phage the Untouchable</em>"
15151,Graveborn Muse,Graveborn Muse,https://tcgplayer-cdn.tcgplayer.com/product/15151_200w.jpg,1,1,https://cpt.tcgcsv.com/258,2024-12-02T11:33:36.78,1,R,145,Creature — Zombie Spirit,"At the beginning of your upkeep, you draw X cards and you lose X life, where X is the number of Zombies you control.",197.86,197.86,197.86,19.98,,Foil,3,3,"<em>“Her voice is damnation, unyielding and certain.”
<br>
—Phage the Untouchable</em>"
15152,Gravedigger,Gravedigger,https://tcgplayer-cdn.tcgplayer.com/product/15152_200w.jpg,1,1,https://cpt.tcgcsv.com/358,2024-07-09T17:05:51.41,1,C,146,Creature — Zombie,"When Gravedigger comes into play, you may return target creature card from your graveyard to your hand.",0.01,0.2,3.04,0.04,0.07,Normal,2,2,<em>A full coffin is like a full coffer—both are attractive to thieves.</em>
15152,Gravedigger,Gravedigger,https://tcgplayer-cdn.tcgplayer.com/product/15152_200w.jpg,1,1,https://cpt.tcgcsv.com/358,2024-07-09T17:05:51.41,1,C,146,Creature — Zombie,"When Gravedigger comes into play, you may return target creature card from your graveyard to your hand.",0.29,0.64,1.02,0.52,0.52,Foil,2,2,<em>A full coffin is like a full coffer—both are attractive to thieves.</em>
15153,Grizzly Bears,Grizzly Bears,https://tcgplayer-cdn.tcgplayer.com/product/15153_200w.jpg,1,1,https://cpt.tcgcsv.com/558,2024-07-09T17:06:23.197,1,C,268,Creature — Bear,,0.1,0.25,4.13,0.22,,Normal,2,2,"<em>""We cannot forget that among all of Dominaria's wonders, a system of life exists, with prey and predators that will never fight wars nor vie for ancient power."" 
<br>
—Jolrael, empress of beasts</em>"
15153,Grizzly Bears,Grizzly Bears,https://tcgplayer-cdn.tcgplayer.com/product/15153_200w.jpg,1,1,https://cpt.tcgcsv.com/558,2024-07-09T17:06:23.197,1,C,268,Creature — Bear,,2.08,4.57,9.97,2.73,,Foil,2,2,"<em>""We cannot forget that among all of Dominaria's wonders, a system of life exists, with prey and predators that will never fight wars nor vie for ancient power."" 
<br>
—Jolrael, empress of beasts</em>"
15154,Guerrilla Tactics,Guerrilla Tactics,https://tcgplayer-cdn.tcgplayer.com/product/15154_200w.jpg,1,1,https://cpt.tcgcsv.com/658,2024-07-09T17:13:22.767,1,U,211,Instant,"Guerrilla Tactics deals 2 damage to target creature or player.
<br>
When a spell or ability an opponent controls causes you to discard Guerrilla Tactics, Guerrilla Tactics deals 4 damage to target creature or player.",0.06,0.25,1.75,0.17,0.1,Normal,,,
15154,Guerrilla Tactics,Guerrilla Tactics,https://tcgplayer-cdn.tcgplayer.com/product/15154_200w.jpg,1,1,https://cpt.tcgcsv.com/658,2024-07-09T17:13:22.767,1,U,211,Instant,"Guerrilla Tactics deals 2 damage to target creature or player.
<br>
When a spell or ability an opponent controls causes you to discard Guerrilla Tactics, Guerrilla Tactics deals 4 damage to target creature or player.",0.25,0.56,1.84,,,Foil,,,
15155,Hail of Arrows,Hail of Arrows,https://tcgplayer-cdn.tcgplayer.com/product/15155_200w.jpg,1,1,https://cpt.tcgcsv.com/758,2024-07-26T14:44:50.45,1,U,18,Instant,Hail of Arrows deals X damage divided as you choose among any number of target attacking creatures.,0.08,0.27,1.41,0.19,,Normal,,,"<em>""Do not let a single shaft loose until my word. And when I give that word, do not leave a single shaft in Eiganjo.""
<br>
—General Takeno</em>"
15155,Hail of Arrows,Hail of Arrows,https://tcgplayer-cdn.tcgplayer.com/product/15155_200w.jpg,1,1,https://cpt.tcgcsv.com/758,2024-07-26T14:44:50.45,1,U,18,Instant,Hail of Arrows deals X damage divided as you choose among any number of target attacking creatures.,0.52,0.79,9.99,9.99,,Foil,,,"<em>""Do not let a single shaft loose until my word. And when I give that word, do not leave a single shaft in Eiganjo.""
<br>
—General Takeno</em>"
15156,Hate Weaver,Hate Weaver,https://tcgplayer-cdn.tcgplayer.com/product/15156_200w.jpg,1,1,https://cpt.tcgcsv.com/858,2024-07-09T17:14:50.977,1,U,147,Creature — Zombie Wizard,2: Target blue or red creature gets +1/+0 until end of turn.,0.04,0.25,1.37,0.1,0.1,Normal,2,1,"<em>""Let my hate fuel your fury.""</em>"
15156,Hate Weaver,Hate Weaver,https://tcgplayer-cdn.tcgplayer.com/product/15156_200w.jpg,1,1,https://cpt.tcgcsv.com/858,2024-07-09T17:14:50.977,1,U,147,Creature — Zombie Wizard,2: Target blue or red creature gets +1/+0 until end of turn.,0.4,0.52,1.71,,0.42,Foil,2,1,"<em>""Let my hate fuel your fury.""</em>"
15157,Head Games,Head Games,https://tcgplayer-cdn.tcgplayer.com/product/15157_200w.jpg,1,1,https://cpt.tcgcsv.com/958,2024-07-09T17:15:13.673,1,R,148,Sorcery,"Target opponent puts the cards from his or her hand on top of his or her library. Search that player's library for that many cards. The player puts those cards into his or her hand, then shuffles his or her library.",1.25,2.46,16.0,2.02,,Normal,,,
15157,Head Games,Head Games,https://tcgplayer-cdn.tcgplayer.com/product/15157_200w.jpg,1,1,https://cpt.tcgcsv.com/958,2024-07-09T17:15:13.673,1,R,148,Sorcery,"Target opponent puts the cards from his or her hand on top of his or her library. Search that player's library for that many cards. The player puts those cards into his or her hand, then shuffles his or her library.",32.99,46.99,74.97,24.98,46.99,Foil,,,
15158,Heart of Light,Heart of Light,https://tcgplayer-cdn.tcgplayer.com/product/15158_200w.jpg,1,1,https://cpt.tcgcsv.com/b58,2024-07-09T17:21:53.553,1,C,19,Enchantment — Aura,"Enchant creature <em>(Target a creature as you play this. This card comes into play attached to that creature.)</em>
<br>
Prevent all damage that would be dealt to and dealt by enchanted creature.",0.01,0.25,1.75,0.14,,Normal,,,
15158,Heart of Light,Heart of Light,https://tcgplayer-cdn.tcgplayer.com/product/15158_200w.jpg,1,1,https://cpt.tcgcsv.com/b58,2024-07-09T17:21:53.553,1,C,19,Enchantment — Aura,"Enchant creature <em>(Target a creature as you play this. This card comes into play attached to that creature.)</em>
<br>
Prevent all damage that would be dealt to and dealt by enchanted creature.",0.25,0.59,2.0,0.69,,Foil,,,
15159,Hidden Horror,Hidden Horror,https://tcgplayer-cdn.tcgplayer.com/product/15159_200w.jpg,1,1,https://cpt.tcgcsv.com/c58,2024-07-09T17:24:14.287,1,U,149,Creature — Horror,"When Hidden Horror comes into play, sacrifice it unless you discard a creature card.",0.05,0.26,1.4,0.15,0.1,Normal,4,4,"<em>If the presence of evil were obvious, it wouldn't be nearly as dangerous.</em>"
15159,Hidden Horror,Hidden Horror,https://tcgplayer-cdn.tcgplayer.com/product/15159_200w.jpg,1,1,https://cpt.tcgcsv.com/c58,2024-07-09T17:24:14.287,1,U,149,Creature — Horror,"When Hidden Horror comes into play, sacrifice it unless you discard a creature card.",0.29,0.68,1.4,,0.34,Foil,4,4,"<em>If the presence of evil were obvious, it wouldn't be nearly as dangerous.</em>"
15160,High Ground,High Ground,https://tcgplayer-cdn.tcgplayer.com/product/15160_200w.jpg,1,1,https://cpt.tcgcsv.com/d58,2019-12-31T15:39:44.597,1,U,20,Enchantment,Each creature you control can block an additional creature.,0.09,0.3,1.44,0.22,,Normal,,,"<em>In war, as in society, position is everything.</em>"
